Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,Price,Location_Encoded,Condition_Encoded,Garage_Binary,Predicted_Price
1626,3791,4,2,1,2012,Suburban,Poor,No,682592,2,3,0,516191.28419270384
1627,4533,1,3,2,1956,Rural,Excellent,No,154959,1,0,0,533222.8854799496
1628,1203,1,3,3,1936,Urban,Poor,No,289317,3,3,0,543009.3446265067
1629,1074,4,4,3,1960,Urban,Poor,Yes,731845,3,3,1,540084.6025366721
1630,3732,3,4,1,1991,Urban,Fair,Yes,372111,3,1,1,500281.76969869976
1631,3132,1,4,1,1929,Suburban,Excellent,Yes,934235,2,0,1,498420.0315705993
1632,4328,2,2,2,1970,Suburban,Excellent,Yes,179745,2,0,1,546219.7475590862
1633,3730,4,2,2,1972,Rural,Fair,Yes,104583,1,1,1,546943.6930589799
1634,988,1,4,1,1924,Rural,Good,No,698365,1,2,0,492251.95917070744
1635,1847,5,3,3,1996,Rural,Excellent,No,494846,1,0,0,562936.6050762677
1636,4181,2,2,2,1964,Rural,Excellent,No,161359,1,0,0,544323.5504264707
1637,3673,1,3,1,2014,Downtown,Fair,No,601374,0,1,0,516442.80708911974
1638,2167,2,3,1,1905,Urban,Good,No,721844,3,2,0,494564.7022658351
1639,2137,2,1,3,1917,Downtown,Good,Yes,773983,0,2,1,574677.5196355085
1640,4614,3,4,1,1909,Downtown,Poor,Yes,678420,0,3,1,493294.48133381084
1641,4053,2,1,1,1991,Downtown,Poor,Yes,565329,0,3,1,532407.1798517174
1642,1500,3,4,2,1910,Downtown,Fair,No,109263,0,1,0,519545.2610408592
1643,1350,4,4,1,1996,Urban,Good,No,724035,3,2,0,495460.61482265516
1644,1888,3,3,1,1964,Downtown,Fair,No,956587,0,1,0,511763.36530068726
1645,4212,5,4,2,1976,Rural,Poor,No,110664,1,3,0,518469.81761020876
1646,1867,1,3,3,2000,Suburban,Fair,Yes,467896,2,1,1,561549.5046957732
1647,1321,4,3,3,1983,Rural,Fair,No,984581,1,1,0,558966.0191171191
1648,954,4,4,2,1964,Suburban,Excellent,Yes,956906,2,0,1,527242.7100139182
1649,2124,5,3,2,1951,Rural,Excellent,No,389112,1,0,0,534116.4941005427
1650,3272,3,3,3,1966,Rural,Excellent,Yes,970995,1,0,1,562601.4007575996
1651,4226,1,3,3,1981,Suburban,Poor,No,751486,2,3,0,549494.7924263863
1652,3647,3,2,3,2004,Urban,Fair,No,817018,3,1,0,565077.2189323808
1653,4589,2,3,3,1977,Downtown,Excellent,Yes,446608,0,0,1,565780.7638016979
1654,2690,3,2,3,1930,Rural,Excellent,Yes,505473,1,0,1,568702.5580476351
1655,1416,4,2,2,1990,Urban,Excellent,No,117804,3,0,0,543420.8180275091
1656,4486,1,3,1,1916,Downtown,Poor,Yes,874832,0,3,1,503798.27734459285
1657,3375,3,3,3,1954,Urban,Poor,No,479767,3,3,0,544467.1783078392
1658,1940,1,2,3,2009,Urban,Fair,No,864520,3,1,0,566030.886330653
1659,4900,1,2,1,1992,Downtown,Fair,Yes,261087,0,1,1,527281.8052130269
1660,1235,2,3,1,1935,Rural,Fair,No,992969,1,1,0,506036.2567054819
1661,4068,2,3,1,2000,Urban,Excellent,No,491371,3,0,0,509684.7689417712
1662,3838,4,4,1,1925,Rural,Good,Yes,137893,1,2,1,495523.8653745498
1663,3515,5,2,1,1952,Rural,Poor,No,842401,1,3,0,512252.4460425591
1664,3389,1,2,1,1916,Rural,Excellent,No,58981,1,0,0,515443.6953724842
1665,1461,5,4,2,1985,Downtown,Excellent,No,464248,0,0,0,530848.0018018988
1666,3489,4,2,1,1924,Suburban,Fair,No,366235,2,1,0,511548.9569836404
1667,4348,1,1,1,1901,Rural,Fair,Yes,157154,1,1,1,524598.0300892788
1668,1526,1,2,2,2018,Suburban,Excellent,Yes,336552,2,0,1,552569.5197523454
1669,4365,5,4,1,1985,Suburban,Poor,Yes,729601,2,3,1,497055.70128629496
1670,3363,3,1,3,1904,Urban,Poor,No,884372,3,3,0,558704.3532068676
1671,3001,2,3,3,1903,Rural,Excellent,Yes,526154,1,0,1,555477.914002419
1672,2447,3,4,1,1935,Rural,Good,Yes,756465,1,2,1,497051.8999551956
1673,1677,5,4,2,1905,Rural,Good,Yes,242122,1,2,1,517880.59463533905
1674,511,2,3,3,2015,Suburban,Poor,No,53657,2,3,0,554884.2383408584
1675,4899,3,4,2,1920,Downtown,Fair,Yes,857662,0,1,1,523221.5733685301
1676,3864,2,2,3,1976,Suburban,Good,Yes,986184,2,2,1,565567.6693779954
1677,3522,1,3,1,2017,Rural,Good,No,263766,1,2,0,511683.27775025566
1678,3871,3,4,2,2000,Rural,Fair,No,659019,1,1,0,526190.2154390325
1679,3330,2,3,2,2018,Rural,Good,No,223412,1,2,0,535648.2658701056
1680,542,2,3,2,1988,Suburban,Excellent,No,741310,2,0,0,535913.7358611693
1681,1443,2,3,3,1925,Rural,Good,No,713227,1,2,0,549545.8809442482
1682,2890,3,1,3,1954,Urban,Fair,No,783902,3,1,0,569668.9834791003
1683,3045,4,4,3,1938,Rural,Excellent,Yes,54329,1,0,1,549736.3428819138
1684,2911,3,1,1,1983,Downtown,Good,Yes,348009,0,2,1,534653.8287173901
1685,1504,5,4,3,1932,Urban,Poor,No,772300,3,3,0,533042.3589147453
1686,520,3,2,1,1913,Rural,Excellent,No,569897,1,0,0,516473.8799493214
1687,906,2,2,2,1955,Urban,Excellent,Yes,87869,3,0,1,543266.1710976661
1688,1514,1,2,2,1999,Rural,Poor,No,247977,1,3,0,541429.4612784366
1689,4931,3,4,1,1980,Downtown,Poor,No,956617,0,3,0,497312.0937760494
1690,2338,3,3,3,1920,Rural,Good,Yes,548185,1,2,1,552627.9696995476
1691,3688,2,3,1,1945,Urban,Good,No,133984,3,2,0,498484.869315382
1692,1214,1,1,2,1915,Downtown,Fair,No,961604,0,1,0,549747.9903359718
1693,4646,1,1,2,2009,Suburban,Fair,Yes,151069,2,1,1,557712.6443581936
1694,4354,5,2,1,1915,Downtown,Excellent,Yes,298577,0,0,1,521926.9486422636
1695,4919,3,1,3,2019,Downtown,Poor,Yes,926143,0,3,1,582652.1027434674
1696,640,1,4,3,1983,Downtown,Poor,Yes,378396,0,3,1,550181.7276782586
1697,1463,1,4,1,1928,Urban,Fair,Yes,391530,3,1,1,493793.4187506609
1698,872,4,1,1,1991,Downtown,Excellent,No,168728,0,0,0,537766.6567269397
1699,4135,4,1,3,1907,Rural,Excellent,No,573846,1,0,0,571765.0486526524
1700,3041,1,1,2,1987,Downtown,Fair,No,969215,0,1,0,557154.3233703574
1701,4110,5,1,1,1902,Downtown,Fair,No,75801,0,1,0,524056.0160475652
1702,2192,1,2,3,1988,Rural,Fair,No,792647,1,1,0,568727.9292992755
1703,605,2,2,3,1918,Rural,Good,Yes,809925,1,2,1,562867.750771611
1704,2181,3,1,2,1996,Suburban,Excellent,No,664997,2,0,0,556180.9570733494
1705,4597,5,4,2,1965,Downtown,Excellent,No,365414,0,0,0,527390.442395399
1706,4516,2,2,2,1978,Urban,Excellent,No,514838,3,0,0,540612.5919197011
1707,3136,5,4,2,1985,Downtown,Fair,No,891967,0,1,0,527628.2943321632
1708,2637,2,3,2,2023,Downtown,Fair,No,305560,0,1,0,541633.0968871707
1709,3916,3,4,1,1973,Rural,Fair,Yes,818026,1,1,1,503342.7989984676
1710,4945,3,1,3,1981,Suburban,Fair,No,782119,2,1,0,574499.3280780077
1711,4030,4,3,1,1921,Downtown,Poor,No,66220,0,3,0,501078.3619871036
1712,1786,2,2,1,1945,Urban,Fair,No,325536,3,1,0,511723.5394425819
1713,3679,4,2,1,2012,Downtown,Good,No,528803,0,2,0,523969.17149093794
1714,4154,2,3,1,1990,Urban,Poor,No,445462,3,3,0,500797.5919832713
1715,2859,4,4,1,1912,Rural,Poor,No,332154,1,3,0,488003.67929683113
1716,944,3,2,2,1932,Suburban,Fair,Yes,176951,2,1,1,540797.5297560727
1717,535,5,1,2,1904,Downtown,Excellent,No,380502,0,0,0,551877.0143344289
1718,1975,4,3,3,1989,Suburban,Fair,Yes,533419,2,1,1,560667.3695226627
1719,4457,2,1,1,1976,Downtown,Excellent,Yes,198306,0,0,1,538290.6013861287
1720,2298,2,3,3,1926,Urban,Fair,No,932622,3,1,0,546747.0328660476
1721,2345,3,2,2,2020,Suburban,Fair,No,690083,2,1,0,546313.0474022613
1722,1908,2,4,2,1977,Downtown,Excellent,No,492667,0,0,0,529377.1072859104
1723,2208,1,3,2,1923,Rural,Excellent,Yes,959222,1,0,1,534256.4455537995
1724,3438,5,3,1,1966,Urban,Excellent,No,175223,3,0,0,506496.0501574792
1725,1800,4,1,1,2010,Suburban,Excellent,No,572886,2,0,0,534390.8889728248
1726,1743,5,2,2,2014,Downtown,Good,No,649493,0,2,0,548717.0192876382
1727,4476,3,1,3,1962,Suburban,Excellent,Yes,465000,2,0,1,578972.2336981382
1728,3597,4,2,3,2012,Downtown,Fair,Yes,997176,0,1,1,577724.8051279655
1729,509,4,1,2,1993,Urban,Fair,No,51082,3,1,0,551462.9835400974
1730,2925,1,3,3,1998,Rural,Good,Yes,454364,1,2,1,560921.1136087485
1731,2160,3,1,2,1947,Urban,Excellent,No,208566,3,0,0,548091.3307108086
1732,3131,2,4,3,1962,Suburban,Fair,Yes,911525,2,1,1,546985.2592233159
1733,1572,1,2,2,1977,Suburban,Good,No,364096,2,2,0,538926.1346396033
1734,3725,1,2,3,1911,Downtown,Fair,Yes,86719,0,1,1,565903.0621701507
1735,1816,5,3,1,1927,Urban,Good,No,98737,3,2,0,497575.35025776015
1736,4645,5,2,2,1943,Downtown,Good,No,502669,0,2,0,539605.887420565
1737,4183,5,4,2,1992,Urban,Poor,Yes,157271,3,3,1,518980.4000716857
1738,3773,1,1,3,1942,Suburban,Poor,Yes,744896,2,3,1,568996.659527061
1739,645,2,3,2,1916,Downtown,Excellent,Yes,231676,0,0,1,536780.9554069818
1740,3540,4,4,2,1939,Downtown,Poor,Yes,494049,0,3,1,520864.3463247156
1741,1962,5,2,2,1948,Urban,Good,Yes,981543,3,2,1,537318.2117050568
1742,2084,2,2,1,1984,Rural,Fair,No,642127,1,1,0,521159.9648560752
1743,982,3,4,1,1956,Urban,Fair,No,884363,3,1,0,493540.59616862773
1744,3679,5,1,3,1986,Rural,Excellent,Yes,352069,1,0,1,584826.2295516732
1745,1749,4,1,1,1983,Urban,Poor,No,232075,3,3,0,521062.43175264716
1746,1130,3,3,3,1963,Suburban,Excellent,No,492113,2,0,0,556650.9000855286
1747,1161,3,2,1,1974,Downtown,Good,Yes,137745,0,2,1,524381.093874663
1748,4003,4,4,3,1956,Urban,Poor,No,176298,3,3,0,534652.063179394
1749,3352,5,1,1,2020,Suburban,Excellent,No,667997,2,0,0,535053.3336031054
1750,2966,1,3,1,1997,Urban,Fair,Yes,354431,3,1,1,510918.1397681048
1751,1487,4,2,3,1973,Downtown,Fair,Yes,796086,0,1,1,574143.6161580936
1752,2046,4,2,2,1973,Urban,Excellent,No,476228,3,0,0,541264.2002196122
1753,1149,4,3,2,2006,Rural,Excellent,Yes,681540,1,0,1,544408.8657270096
1754,1468,3,3,1,2023,Downtown,Excellent,No,747143,0,0,0,521145.20303150715
1755,3137,2,1,3,1969,Rural,Good,Yes,421467,1,2,1,577569.895385001
1756,1600,1,4,2,1999,Suburban,Good,Yes,511531,2,2,1,525385.9313187138
1757,940,5,2,3,1987,Suburban,Fair,Yes,789126,2,1,1,570904.3434890871
1758,1269,5,4,2,1975,Urban,Good,Yes,489707,3,2,1,520761.77086349926
1759,1843,2,2,3,1942,Rural,Good,No,270013,1,2,0,561238.3798791768
1760,4858,4,2,1,2018,Rural,Poor,Yes,501800,1,3,1,522892.7744585655
1761,4229,1,4,3,1922,Downtown,Good,Yes,849235,0,2,1,544508.7326145611
1762,4406,5,3,2,1926,Rural,Poor,No,230697,1,3,0,522696.10042626696
1763,2077,5,1,1,1957,Rural,Good,No,693107,1,2,0,525875.8833085918
1764,4508,4,2,3,2020,Downtown,Fair,No,929793,0,1,0,574419.2217174917
1765,3851,2,3,2,2008,Downtown,Excellent,No,63698,0,0,0,542053.2586828253
1766,2849,1,2,1,1936,Rural,Fair,Yes,65376,1,1,1,519184.0106195323
1767,4102,2,1,3,1905,Urban,Good,No,526870,3,2,0,560976.224894611
1768,1741,2,2,2,1964,Downtown,Excellent,Yes,325261,0,0,1,551697.1205482326
1769,1625,1,1,3,1905,Downtown,Excellent,No,286591,0,0,0,574685.7045520127
1770,3101,1,1,3,1949,Rural,Excellent,Yes,481172,1,0,1,580350.6214822972
1771,1690,5,2,1,1921,Rural,Poor,No,98786,1,3,0,509462.6692935626
1772,4631,5,2,1,2004,Downtown,Fair,Yes,687293,0,1,1,529267.4844344383
1773,4948,1,1,2,1987,Rural,Poor,Yes,268850,1,3,1,552546.4572620117
1774,572,3,3,1,1924,Downtown,Excellent,No,378624,0,0,0,510340.39714711864
1775,2414,5,4,2,1978,Urban,Fair,Yes,737055,3,1,1,523235.56851490604
1776,2972,3,1,3,1989,Urban,Fair,Yes,969015,3,1,1,577435.5042829941
1777,3546,1,2,3,1971,Downtown,Good,Yes,889665,0,2,1,570152.9319804661
1778,1207,5,2,2,1950,Downtown,Poor,Yes,423166,0,3,1,542995.9120978009
1779,2304,2,3,3,1987,Suburban,Poor,No,465718,2,3,0,551041.8699427572
1780,4213,1,4,1,1947,Suburban,Good,Yes,493226,2,2,1,494879.74124340474
1781,3064,4,1,3,2001,Rural,Poor,Yes,142529,1,3,1,578891.1763662631
1782,2975,3,1,1,1969,Rural,Excellent,No,517121,1,0,0,531768.7050730351
1783,4110,1,4,2,2017,Downtown,Excellent,No,815784,0,0,0,532902.8354249948
1784,4755,1,1,2,1998,Downtown,Poor,No,489705,0,3,0,552582.4391037431
1785,3323,5,4,3,2005,Suburban,Good,Yes,675207,2,2,1,549576.2134381945
1786,2235,5,2,3,1964,Suburban,Fair,Yes,919965,2,1,1,567816.4514042627
1787,2085,5,4,1,1959,Downtown,Poor,No,524381,0,3,0,496306.3208984071
1788,566,4,1,1,1945,Urban,Fair,Yes,999453,3,1,1,526245.9840465283
1789,3561,5,4,3,1935,Urban,Good,No,522803,3,2,0,535165.6630452655
1790,2928,1,3,3,1957,Rural,Fair,Yes,536275,1,1,1,558878.6188335672
1791,4653,5,2,2,1975,Downtown,Good,No,772670,0,2,0,543206.5787006057
1792,841,2,2,2,1937,Downtown,Good,Yes,259870,0,2,1,543850.3587803737
1793,3274,5,4,2,1910,Rural,Excellent,No,643695,1,0,0,519125.485566878
1794,3317,4,1,3,1911,Suburban,Excellent,Yes,648097,2,0,1,573806.8725373872
1795,3161,2,3,3,1941,Suburban,Good,No,329373,2,2,0,548108.0834009706
1796,1732,1,2,3,2013,Urban,Poor,Yes,994889,3,3,1,565265.7436702115
1797,4374,1,2,2,1938,Downtown,Excellent,Yes,616464,0,0,1,547624.4428228945
1798,2901,3,1,3,1970,Suburban,Good,Yes,669113,2,2,1,575326.5020802208
1799,1994,2,1,1,1910,Urban,Fair,No,970764,3,1,0,517633.7070871799
1800,4711,3,3,3,1935,Urban,Fair,Yes,147555,3,1,1,550822.3819101119
1801,1161,2,4,3,1951,Urban,Poor,Yes,577433,3,3,1,538772.1647545388
1802,4383,2,1,3,1930,Suburban,Fair,Yes,147289,2,1,1,572695.5042445704
1803,4119,4,4,3,1932,Suburban,Fair,No,713162,2,1,0,539636.0552551616
1804,2368,3,3,3,1912,Downtown,Good,Yes,838695,0,2,1,554294.9294406117
1805,2834,4,4,1,1917,Downtown,Fair,No,470129,0,1,0,496307.7722579332
1806,3874,2,2,1,1940,Urban,Fair,Yes,107788,3,1,1,514214.4209949913
1807,1516,1,4,3,1957,Urban,Fair,No,713515,3,1,0,540474.2684922011
1808,4906,2,3,2,1955,Suburban,Fair,No,706282,2,1,0,527944.227077739
1809,707,4,3,3,1923,Suburban,Good,Yes,777591,2,2,1,551145.9284905564
1810,3165,3,3,3,1972,Downtown,Fair,No,201744,0,1,0,559465.2601958034
1811,2993,3,4,3,1930,Downtown,Poor,No,219598,0,3,0,539717.7297102995
1812,1132,4,2,2,1954,Rural,Excellent,Yes,881776,1,0,1,548491.0032395418
1813,2602,3,1,2,2004,Downtown,Poor,No,959251,0,3,0,554351.0146485601
1814,3459,5,2,2,1909,Suburban,Excellent,No,462230,2,0,0,536225.786569223
1815,3583,1,4,1,1959,Urban,Poor,No,647640,3,3,0,487461.441343731
1816,2431,1,4,2,1901,Rural,Excellent,No,534495,1,0,0,517905.01552288985
1817,4219,1,1,1,2001,Downtown,Excellent,Yes,352468,0,0,1,541064.7882072772
1818,3062,3,4,1,1914,Downtown,Excellent,No,557745,0,0,0,498325.557201957
1819,2179,3,3,2,1902,Suburban,Excellent,No,930507,2,0,0,525732.2165265728
1820,736,2,3,2,1942,Rural,Good,Yes,276710,1,2,1,531942.6458870247
1821,4943,2,3,2,1930,Downtown,Poor,Yes,744058,0,3,1,528977.8761312658
1822,2040,1,3,1,1969,Urban,Excellent,No,913601,3,0,0,506840.2860372066
1823,4443,5,3,3,1966,Suburban,Poor,Yes,859816,2,3,1,552109.4337632662
1824,863,2,4,2,1955,Rural,Fair,Yes,577800,1,1,1,526002.1274622366
1825,2868,2,1,2,1962,Downtown,Excellent,Yes,973570,0,0,1,560970.4879458249
1826,785,3,1,2,1974,Downtown,Poor,Yes,736860,0,3,1,555527.1967245742
1827,648,5,3,1,1914,Rural,Good,Yes,173775,1,2,1,505575.47488237557
1828,4537,1,4,1,2008,Suburban,Poor,Yes,128743,2,3,1,499048.9192597019
1829,2266,2,2,3,2015,Rural,Excellent,Yes,397786,1,0,1,578305.2879461605
1830,1512,5,2,2,1991,Rural,Fair,Yes,441731,1,1,1,550068.5570944083
1831,3331,5,4,1,1909,Suburban,Poor,Yes,654146,2,3,1,488894.1372634131
1832,3007,1,3,3,1937,Downtown,Fair,No,629088,0,1,0,555318.9194161057
1833,2023,5,1,2,1946,Urban,Good,No,506356,3,2,0,543144.8411876817
1834,3285,5,4,1,1956,Suburban,Poor,No,674652,2,3,0,490348.43101202085
1835,3056,5,2,2,1949,Urban,Poor,No,555533,3,3,0,530577.9921616162
1836,4225,2,2,2,2013,Downtown,Good,No,314531,0,2,0,547252.371437248
1837,2101,1,2,1,1970,Rural,Good,Yes,237232,1,2,1,520724.49486733513
1838,2908,5,3,1,1914,Urban,Good,Yes,778927,3,2,1,499548.0661828801
1839,840,5,2,1,1917,Downtown,Excellent,No,182871,0,0,0,519646.2444870034
1840,3317,2,4,2,1981,Downtown,Excellent,No,169095,0,0,0,529286.0808917398
1841,2996,1,4,2,2015,Rural,Poor,Yes,609836,1,3,1,526654.7606674843
1842,2225,3,2,3,2004,Rural,Poor,No,140450,1,3,0,565630.6071271275
1843,2189,2,4,2,1987,Downtown,Poor,Yes,679957,0,3,1,526523.7585427287
1844,3767,1,2,1,1901,Downtown,Fair,No,916603,0,1,0,513612.60732384206
1845,4906,5,2,2,2003,Urban,Good,Yes,483595,3,2,1,542380.7664658966
1846,761,1,1,3,1983,Downtown,Poor,No,357558,0,3,0,576073.9809187801
1847,1942,1,3,3,1997,Downtown,Good,Yes,647359,0,2,1,563765.7062562685
1848,905,1,3,1,1942,Urban,Excellent,No,687096,3,0,0,504235.80399219453
1849,2690,3,1,1,1925,Suburban,Good,No,550884,2,2,0,519191.6596139955
1850,4937,1,1,3,1970,Urban,Fair,Yes,128591,3,1,1,574275.149745555
1851,743,3,3,3,1937,Urban,Fair,Yes,798501,3,1,1,552572.5715379635
1852,4607,5,2,3,1993,Rural,Good,No,316441,1,2,0,566317.80539678
1853,1060,3,2,1,1941,Urban,Fair,No,683801,3,1,0,511684.80171816977
1854,4637,5,3,3,1904,Downtown,Fair,Yes,965100,0,1,1,555363.408129611
1855,3225,5,2,3,1910,Downtown,Excellent,Yes,922911,0,0,1,569089.470936563
1856,1093,3,1,1,1964,Downtown,Poor,Yes,148752,0,3,1,530636.7908705607
1857,2326,2,2,2,1933,Suburban,Fair,No,186080,2,1,0,536389.889414694
1858,3729,4,2,2,2019,Downtown,Poor,No,267885,0,3,0,545808.15714761
1859,3787,1,4,3,1900,Suburban,Good,Yes,427625,2,2,1,537042.148856387
1860,4573,4,4,2,1982,Downtown,Good,No,197892,0,2,0,524029.4786220424
1861,633,1,4,2,1901,Urban,Fair,No,514764,3,1,0,510861.1661905476
1862,3638,1,2,2,1984,Rural,Good,Yes,203325,1,2,1,545356.3138281577
1863,4419,5,3,2,1919,Downtown,Excellent,No,472418,0,0,0,532210.1603970003
1864,572,1,1,3,1960,Suburban,Fair,Yes,996740,2,1,1,577405.9300727745
1865,4994,1,2,2,1986,Suburban,Fair,Yes,641444,2,1,1,545056.9731614323
1866,4725,3,3,2,1920,Rural,Fair,No,817248,1,1,0,526784.3212050616
1867,3478,4,2,1,1987,Downtown,Good,No,110263,0,2,0,521230.97639901214
1868,4861,3,1,3,1967,Urban,Good,Yes,955428,3,2,1,571655.9648391135
1869,2485,1,2,1,1911,Downtown,Fair,Yes,673540,0,1,1,519087.8891375546
1870,1292,5,1,1,1921,Downtown,Poor,Yes,168632,0,3,1,525983.1957143549
1871,4759,3,2,3,1919,Rural,Good,No,911287,1,2,0,557660.2380150333
1872,594,3,1,2,1981,Downtown,Good,Yes,66575,0,2,1,558964.9073621103
1873,1633,2,2,1,1900,Urban,Fair,Yes,324348,3,1,1,510570.9593566706
1874,737,1,1,3,1929,Suburban,Poor,Yes,61952,2,3,1,568699.4041610672
1875,3446,5,4,2,1996,Rural,Fair,Yes,569826,1,1,1,530024.9368380269
1876,3030,3,2,3,1923,Urban,Good,No,133323,3,2,0,553616.3248794216
1877,2460,3,2,1,1913,Suburban,Fair,No,756502,2,1,0,510572.8989363806
1878,1548,5,3,2,1935,Rural,Fair,Yes,214944,1,1,1,533816.4081104661
1879,3029,1,3,2,1968,Rural,Fair,No,734736,1,1,0,532576.3214326206
1880,3464,2,1,3,1974,Suburban,Poor,No,771444,2,3,0,568995.4841108557
1881,1463,3,2,2,1923,Suburban,Fair,No,192712,2,1,0,535728.0964964149
1882,1036,2,1,1,1959,Urban,Good,Yes,338581,3,2,1,524800.5779402703
1883,4723,4,4,1,1994,Downtown,Fair,No,177129,0,1,0,504253.36628575297
1884,4179,1,3,1,1954,Downtown,Poor,No,924113,0,3,0,504339.3176778485
1885,4687,4,1,3,1976,Downtown,Excellent,Yes,828810,0,0,1,585759.3740386058
1886,4224,4,1,2,1979,Downtown,Poor,Yes,582191,0,3,1,554901.3541857541
1887,1042,4,3,2,1923,Downtown,Fair,No,264776,0,1,0,531249.7515767673
1888,1345,1,2,2,1976,Urban,Excellent,No,601151,3,0,0,541473.2915977609
1889,4103,1,1,1,1923,Rural,Fair,Yes,355525,1,1,1,527169.7757686293
1890,3536,5,3,2,1953,Urban,Poor,Yes,864980,3,3,1,524768.6846690386
1891,2994,2,2,1,1925,Urban,Excellent,Yes,493172,3,0,1,515439.3343616288
1892,4985,2,4,2,1965,Urban,Excellent,Yes,585755,3,0,1,522961.2877075185
1893,3219,5,3,1,1979,Rural,Fair,No,370098,1,1,0,510627.1226531967
1894,2384,5,1,2,1937,Urban,Fair,Yes,336045,3,1,1,548424.9437664503
1895,4638,4,4,3,2009,Urban,Poor,No,859733,3,3,0,540376.7614599754
1896,4849,5,2,3,1964,Rural,Fair,No,961118,1,1,0,565534.8719668231
1897,3701,3,2,1,2012,Urban,Excellent,No,807902,3,0,0,521241.66930743575
1898,3210,2,3,1,1974,Downtown,Good,Yes,921612,0,2,1,513529.191092557
1899,2453,5,3,2,1950,Suburban,Good,Yes,644191,2,2,1,530002.4563376989
1900,4350,3,3,2,1934,Urban,Poor,No,416099,3,3,0,518194.2588276797
1901,1189,3,2,3,1942,Suburban,Fair,No,983708,2,1,0,561618.9948329309
1902,2450,3,4,2,1928,Urban,Poor,No,594043,3,3,0,508317.02398793196
1903,956,3,2,1,1936,Urban,Good,No,371961,3,2,0,508585.69879816024
1904,2630,4,1,1,1980,Downtown,Good,No,838525,0,2,0,530700.2737082755
1905,4476,3,2,1,1957,Rural,Fair,Yes,306094,1,1,1,521189.14796694746
1906,4744,4,1,1,1953,Suburban,Excellent,Yes,512753,2,0,1,530696.679136341
1907,1679,4,4,1,1938,Rural,Fair,Yes,932751,1,1,1,500393.61022071866
1908,4785,3,3,3,1941,Downtown,Good,No,335084,0,2,0,552775.54184114
1909,4065,2,3,3,1927,Downtown,Excellent,No,749400,0,0,0,556494.8441637155
1910,1382,3,2,1,1928,Suburban,Poor,Yes,703002,2,3,1,511380.90313629725
1911,899,3,3,2,1942,Rural,Good,Yes,141544,1,2,1,532012.7245654387
1912,1108,3,4,1,1902,Downtown,Poor,No,658725,0,3,0,489997.14354705997
1913,2138,2,3,3,2015,Urban,Excellent,Yes,405113,3,0,1,563263.8952702517
1914,2648,1,2,1,1909,Urban,Poor,Yes,157001,3,3,1,505909.7528562393
1915,1882,1,4,3,1958,Urban,Good,Yes,137725,3,2,1,541726.6601621774
1916,1903,4,1,3,2005,Rural,Fair,No,427928,1,1,0,581083.3850672579
1917,1319,4,2,1,1913,Urban,Poor,No,160675,3,3,0,503412.7251290928
1918,3792,2,1,1,1975,Urban,Good,Yes,144266,3,2,1,525543.2940084926
1919,1319,5,4,2,1946,Downtown,Good,No,321380,0,2,0,521358.51855688146
1920,919,1,2,3,1941,Downtown,Excellent,Yes,909029,0,0,1,572935.958146426
1921,4719,4,2,2,1993,Urban,Good,Yes,265196,3,2,1,541193.7344934997
1922,3802,1,4,1,1931,Urban,Fair,No,184974,3,1,0,489375.94787074317
1923,2008,2,3,3,1931,Downtown,Fair,No,673944,0,1,0,555159.8637985787
1924,1267,2,2,2,1941,Suburban,Poor,No,346508,2,3,0,532545.8522520647
1925,2544,5,2,2,1931,Rural,Poor,Yes,681359,1,3,1,537762.9190077136
1926,2639,5,1,2,1925,Rural,Poor,Yes,406554,1,3,1,546982.4267716538
1927,3529,2,3,1,2014,Downtown,Poor,Yes,201168,0,3,1,515335.3193780597
1928,2049,4,1,1,1900,Rural,Fair,No,193092,1,1,0,521910.6976373002
1929,2264,1,1,1,1955,Downtown,Excellent,Yes,632761,0,0,1,536635.706945994
1930,3145,3,3,3,2021,Downtown,Poor,Yes,291472,0,3,1,563695.6623125939
1931,4216,5,3,1,2005,Downtown,Excellent,Yes,356297,0,0,1,522183.8515249835
1932,4981,3,4,3,1901,Downtown,Good,Yes,222349,0,2,1,542120.2013069299
1933,2793,4,3,2,1980,Suburban,Good,No,350646,2,2,0,529261.1829587587
1934,3208,5,2,2,1929,Urban,Poor,No,65675,3,3,0,528267.2229594206
1935,1400,3,3,1,2019,Urban,Good,No,991869,3,2,0,507830.6077080888
1936,3584,4,4,2,2002,Suburban,Excellent,Yes,168384,2,0,1,530511.4385060243
1937,2509,1,4,1,1970,Rural,Excellent,Yes,128229,1,0,1,505856.2141048066
1938,741,4,4,3,1951,Rural,Good,Yes,663337,1,2,1,546933.8638967084
1939,2885,5,3,2,1990,Urban,Poor,No,757508,3,3,0,525329.311018
1940,4768,2,3,1,1908,Rural,Excellent,No,401301,1,0,0,504213.7843199166
1941,1171,1,1,2,1921,Urban,Excellent,No,270319,3,0,0,545277.913220156
1942,663,3,1,2,1933,Urban,Fair,No,679999,3,1,0,544514.0167719861
1943,964,5,2,1,2009,Suburban,Poor,No,684378,2,3,0,517072.6059115418
1944,3542,2,1,2,1948,Rural,Fair,Yes,929753,1,1,1,553979.3997501901
1945,2942,4,2,2,1900,Suburban,Good,No,776262,2,2,0,530126.2294399467
1946,2855,2,4,2,1972,Urban,Good,No,862897,3,2,0,515559.8165145083
